date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:35:18	91673/91673	---M-Z	200	added ('OK')	text/html	etag:%22-1274442268%22	https://www.fastfriendlyrepair.com/service-list/wiper-blades	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/www.fastfriendlyrepair.com/service-list/wiper-blades.html	(from https://www.fastfriendlyrepair.com/services)
06:35:18	497569/497569	---M--	200	added ('OK')	image/png	etag:%22a145a7d7d5a1e397c5fae3b892d09a83%22	https://lirp.cdn-website.com/01d35361/dms3rep/multi/opt/WIPERBLADES-480w.png	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/01d35361/dms3rep/multi/opt/WIPERBLADES-480w.png	(from https://www.fastfriendlyrepair.com/services)
06:35:18	68739/68739	---MCZ	200	added ('OK')	text/css	etag:W/%2280088855957a89b6856662d8c9363eef%22	https://irp.cdn-website.com/WIDGET_CSS/b87baa1e4dbafc8cf6602bc6701bddde.css	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/irp.cdn-website.com/WIDGET_CSS/b87baa1e4dbafc8cf6602bc6701bddde.css	(from https://www.fastfriendlyrepair.com/services)
06:35:19	311529/311529	---MCZ	200	added ('OK')	text/css	etag:W/%2217f9cd597262c42a1ca803ab1d6090cc%22	https://irp.cdn-website.com/8d8e069d/files/8d8e069d_1.min.css?v=56	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/irp.cdn-website.com/8d8e069d/files/8d8e069d_1.minfad9.css	(from https://www.fastfriendlyrepair.com/services)
06:35:19	217204/217204	---MCZ	200	added ('OK')	text/css	etag:W/%2269fda5560be784b22e0870997196f909%22	https://static.cdn-website.com/mnlt/production/5728/_dm/s/rt/dist/css/d-css-runtime-desktop-one-package-structured-global.min.css	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/static.cdn-website.com/mnlt/production/5728/_dm/s/rt/dist/css/d-css-runtime-desktop-one-package-structured-global.min.css	(from https://www.fastfriendlyrepair.com/keys-and-locksmith-services)
06:35:19	68739/68739	---MCZ	200	added ('OK')	text/css	etag:W/%22e7990c87718a3bd6c0d27c621f69065c%22	https://irp.cdn-website.com/WIDGET_CSS/c2a842ca4e816d8c648d59753f4aa6e7.css	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/irp.cdn-website.com/WIDGET_CSS/c2a842ca4e816d8c648d59753f4aa6e7.css	(from https://www.fastfriendlyrepair.com/keys-and-locksmith-services)
06:35:19	239787/239787	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Aug%202025%2023:35:07%20GMT	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/AdobeStock_235469448-1920w.jpeg	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/AdobeStock_235469448-1920w.jpg	(from https://www.fastfriendlyrepair.com/keys-and-locksmith-services)
06:35:19	30519/30519	---M--	200	added ('OK')	image/png	etag:%22a89de6a2f4db163531ed7f7af0291b28%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/AdobeStock_535665787-2fc9d1b8-963aa8f7-d372d2c3-1920w.png	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/AdobeStock_535665787-2fc9d1b8-963aa8f7-d372d2c3-1920w.png	(from https://www.fastfriendlyrepair.com/keys-and-locksmith-services)
06:35:20	32269/32269	---M--	200	added ('OK')	image/png	etag:%2299d0b39ad63e05f22a2a9a0c189d9404%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/ODM+O-1920w.png	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/ODM+O-1920w.png	(from https://www.fastfriendlyrepair.com/keys-and-locksmith-services)
06:35:20	327787/327787	---MCZ	200	added ('OK')	application/javascript	etag:W/%2246be1edb493faf8adf841f545cebdeea%22	https://static.cdn-website.com/mnlt/production/5728/_dm/s/rt/dist/scripts/d-js-one-runtime-unified-desktop.min.js	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/static.cdn-website.com/mnlt/production/5728/_dm/s/rt/dist/scripts/d-js-one-runtime-unified-desktop.min.js	(from https://www.fastfriendlyrepair.com/keys-and-locksmith-services)
06:35:20	16088/16088	---MCZ	200	added ('OK')	application/javascript	etag:W/%22cf7095e84a7c422ae7a888ffad5a5e0e%22	https://static.cdn-website.com/mnlt/production/5728/_dm/s/rt/dist/scripts/d-js-jquery-migrate.min.js	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/static.cdn-website.com/mnlt/production/5728/_dm/s/rt/dist/scripts/d-js-jquery-migrate.min.js	(from https://www.fastfriendlyrepair.com/keys-and-locksmith-services)
06:35:21	205126/205126	---M--	200	added ('OK')	image/jpeg	etag:%2294bde1a07410a5ce0fb1b3e24325b58c%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/IMG_2254-ca398773-1920w.jpeg	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/IMG_2254-ca398773-1920w.jpg	(from https://www.fastfriendlyrepair.com/towing)
06:35:21	611522/611522	---M--	200	added ('OK')	image/jpg	etag:%220d57f7258db467dac52b15f909340408%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/IMG_2111-a8eacfdc-1920w.JPG	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/IMG_2111-a8eacfdc-1920w.JPG	(from https://www.fastfriendlyrepair.com/towing)
06:35:21	368682/368682	---M--	200	added ('OK')	image/jpg	etag:%22116c33c062a876c4dd155a85f0f6b47f%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/GOPR07744-7b1c106a-1920w.JPG	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/GOPR07744-7b1c106a-1920w.JPG	(from https://www.fastfriendlyrepair.com/towing)
06:35:21	217204/217204	---MCZ	200	added ('OK')	text/css	etag:W/%2269fda5560be784b22e0870997196f909%22	https://static.cdn-website.com/mnlt/production/5739/_dm/s/rt/dist/css/d-css-runtime-desktop-one-package-structured-global.min.css	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/static.cdn-website.com/mnlt/production/5739/_dm/s/rt/dist/css/d-css-runtime-desktop-one-package-structured-global.min.css	(from https://www.fastfriendlyrepair.com/fleet-repair)
06:35:21	231760/231760	---M--	200	added ('OK')	image/jpeg	etag:%22e0aedaf1d39674bbf5502017d8f1dbd4%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/IMG_5033-b03dd32e-1920w.jpeg	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/IMG_5033-b03dd32e-1920w.jpg	(from https://www.fastfriendlyrepair.com/fleet-repair)
06:35:22	327787/327787	---MCZ	200	added ('OK')	application/javascript	etag:W/%228e05322547da68c2d8213314d00ac1bf%22	https://static.cdn-website.com/mnlt/production/5739/_dm/s/rt/dist/scripts/d-js-one-runtime-unified-desktop.min.js	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/static.cdn-website.com/mnlt/production/5739/_dm/s/rt/dist/scripts/d-js-one-runtime-unified-desktop.min.js	(from https://www.fastfriendlyrepair.com/fleet-repair)
06:35:22	16088/16088	---MCZ	200	added ('OK')	application/javascript	etag:W/%225140965170ae05c5999c180b21011a1c%22	https://static.cdn-website.com/mnlt/production/5739/_dm/s/rt/dist/scripts/d-js-jquery-migrate.min.js	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/static.cdn-website.com/mnlt/production/5739/_dm/s/rt/dist/scripts/d-js-jquery-migrate.min.js	(from https://www.fastfriendlyrepair.com/fleet-repair)
06:35:23	217204/217204	---MCZ	200	added ('OK')	text/css	etag:W/%2269fda5560be784b22e0870997196f909%22	https://static.cdn-website.com/mnlt/production/5731/_dm/s/rt/dist/css/d-css-runtime-desktop-one-package-structured-global.min.css	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/static.cdn-website.com/mnlt/production/5731/_dm/s/rt/dist/css/d-css-runtime-desktop-one-package-structured-global.min.css	(from https://www.fastfriendlyrepair.com/hazmat-spill-response-service)
06:35:23	242222/242222	---M--	200	added ('OK')	image/jpeg	etag:%22f1a7883bd9bf18bf12d8731b931054a9%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/AdobeStock_228330399-1920w.jpeg	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/AdobeStock_228330399-1920w.jpg	(from https://www.fastfriendlyrepair.com/hazmat-spill-response-service)
06:35:23	327787/327787	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fc231d3a99d536dcb9a4d92b860fbf1c%22	https://static.cdn-website.com/mnlt/production/5731/_dm/s/rt/dist/scripts/d-js-one-runtime-unified-desktop.min.js	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/static.cdn-website.com/mnlt/production/5731/_dm/s/rt/dist/scripts/d-js-one-runtime-unified-desktop.min.js	(from https://www.fastfriendlyrepair.com/hazmat-spill-response-service)
06:35:23	16088/16088	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b514e0427dc779915928cb6c1e1aacb5%22	https://static.cdn-website.com/mnlt/production/5731/_dm/s/rt/dist/scripts/d-js-jquery-migrate.min.js	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/static.cdn-website.com/mnlt/production/5731/_dm/s/rt/dist/scripts/d-js-jquery-migrate.min.js	(from https://www.fastfriendlyrepair.com/hazmat-spill-response-service)
06:35:24	323620/323620	---M--	200	added ('OK')	image/jpeg	etag:%22c9c1491abe440dfaa74fc27124fcd0de%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/IMG_4575-fbebad1f-1920w.jpeg	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/IMG_4575-fbebad1f-1920w.jpg	(from https://www.fastfriendlyrepair.com/light%e2%80%93heavy-recovery)
06:35:24	351919/351919	---M--	200	added ('OK')	image/jpeg	etag:%22d72c86be68f7f68760f974835f401cea%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/Painesville+perry+madison+chardon+munson+Rotator-1920w.jpeg	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/Painesville+perry+madison+chardon+munson+Rotator-1920w.jpg	(from https://www.fastfriendlyrepair.com/rotator-wrecker)
06:35:24	406651/406651	---M--	200	added ('OK')	image/jpg	etag:%2225ddbaafef237d079bf98a8164b55c10%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/mentor+painesville+rotator+wrecker+heavy+bus+tow-1920w.jpeg	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/mentor+painesville+rotator+wrecker+heavy+bus+tow-1920w.jpeg	(from https://www.fastfriendlyrepair.com/rotator-wrecker)
06:35:24	541153/541153	---M--	200	added ('OK')	image/jpg	etag:%22ba0cc71521a1432e14dd99a54890ea40%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/rotator+cement+mixer+tow+Paineville+Mentor-1920w.jpeg	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/rotator+cement+mixer+tow+Paineville+Mentor-1920w.jpeg	(from https://www.fastfriendlyrepair.com/rotator-wrecker)
06:35:24	498506/498506	---M--	200	added ('OK')	image/jpg	etag:%222d08b22efd78911c9c5350709907bbde%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/rotator+garbage+truck+hazmat+painesville+landfill+mentor+concord+perry+madison+wrecker-1920w.jpeg	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/rotator+garbage+truck+hazmat+painesville+landfill+mentor+concord+perry+madison+wrecker-1920w.jpeg	(from https://www.fastfriendlyrepair.com/rotator-wrecker)
06:35:25	125683/125683	---MCZ	200	added ('OK')	text/css	etag:W/%22c5051b58a858b0f9eb7f18c9b9b2b9b6%22	https://irp.cdn-website.com/WIDGET_CSS/cc8d9afda7b3eeb4935c642312b0cedc.css	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/irp.cdn-website.com/WIDGET_CSS/cc8d9afda7b3eeb4935c642312b0cedc.css	(from https://www.fastfriendlyrepair.com/shop-for-tires)
06:35:25	217204/217204	---MCZ	200	added ('OK')	text/css	etag:W/%2269fda5560be784b22e0870997196f909%22	https://static.cdn-website.com/mnlt/production/5725/_dm/s/rt/dist/css/d-css-runtime-desktop-one-package-structured-global.min.css	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/static.cdn-website.com/mnlt/production/5725/_dm/s/rt/dist/css/d-css-runtime-desktop-one-package-structured-global.min.css	(from https://www.fastfriendlyrepair.com/shop-for-tires)
06:35:25	294101/294101	---M--	200	added ('OK')	image/jpg	etag:%22510c1d7faeb398e2c7564f18d700dadd%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/IMG_0468-fbaaac41-5ff1e95e-1920w.jpeg	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/IMG_0468-fbaaac41-5ff1e95e-1920w.jpeg	(from https://www.fastfriendlyrepair.com/shop-for-tires)
06:35:25	14253/14253	---M--	200	added ('OK')	image/png	etag:%226604cb6b5ecde00132149f8e049cf7f2%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/Bridgestone-640w.png	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/Bridgestone-640w.png	(from https://www.fastfriendlyrepair.com/shop-for-tires)
06:35:25	8199/8199	---M--	200	added ('OK')	image/png	etag:%22ca6d05c88d1a8da14881132a5dcc0d3f%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/Firestone-761a0091-640w.png	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/Firestone-761a0091-640w.png	(from https://www.fastfriendlyrepair.com/shop-for-tires)
06:35:26	19658/19658	---M--	200	added ('OK')	image/png	etag:%2226940984db6912610c91425d30f2e9ff%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/Fuzion-fd8393a1-71ab04fe-640w.png	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/Fuzion-fd8393a1-71ab04fe-640w.png	(from https://www.fastfriendlyrepair.com/shop-for-tires)
06:35:26	9950/9950	---M--	200	added ('OK')	image/png	etag:%22dce1c1cf17a77696aa7fc40042c7ab89%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/-Goodyear-Dunlop-Logo-White-640w.png	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/-Goodyear-Dunlop-Logo-White-640w.png	(from https://www.fastfriendlyrepair.com/shop-for-tires)
06:35:26	4765/4765	---M--	200	added ('OK')	image/png	etag:%22d59ca262c82e6d2ace0aa9fd72d35677%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/mastercraft-d702225d-640w.png	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/mastercraft-d702225d-640w.png	(from https://www.fastfriendlyrepair.com/shop-for-tires)
06:35:26	2780/2780	---M--	200	added ('OK')	image/png	etag:%220af6045eed27ec4ddd5ce35d9f4b60b0%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/Michelin-69707c13-640w.png	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/Michelin-69707c13-640w.png	(from https://www.fastfriendlyrepair.com/shop-for-tires)
06:35:26	2176/2176	---M--	200	added ('OK')	image/png	etag:%2240075c0067bdfb9ba011148250ac2078%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/Nexen2-640w.png	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/Nexen2-640w.png	(from https://www.fastfriendlyrepair.com/shop-for-tires)
06:35:27	327787/327787	---MCZ	200	added ('OK')	application/javascript	etag:W/%221435d41dde8d0e8350d92d2313adea17%22	https://static.cdn-website.com/mnlt/production/5725/_dm/s/rt/dist/scripts/d-js-one-runtime-unified-desktop.min.js	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/static.cdn-website.com/mnlt/production/5725/_dm/s/rt/dist/scripts/d-js-one-runtime-unified-desktop.min.js	(from https://www.fastfriendlyrepair.com/shop-for-tires)
06:35:27	16088/16088	---MCZ	200	added ('OK')	application/javascript	etag:W/%222fcacee49889dcb84adc02df16de8b6e%22	https://static.cdn-website.com/mnlt/production/5725/_dm/s/rt/dist/scripts/d-js-jquery-migrate.min.js	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/static.cdn-website.com/mnlt/production/5725/_dm/s/rt/dist/scripts/d-js-jquery-migrate.min.js	(from https://www.fastfriendlyrepair.com/shop-for-tires)
06:35:27	600151/600151	---M--	200	added ('OK')	image/jpeg	etag:%22cb349164022a251687a79c7761c0917d%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/pexels-photo-3399938-52e40135-1920w.jpeg	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/pexels-photo-3399938-52e40135-1920w.jpg	(from https://www.fastfriendlyrepair.com/custom-wheels)
06:35:28	188716/188716	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Aug%202025%2023:35:15%20GMT	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/Snap_Finance_OG-e34f1b29-1920w.jpg	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/Snap_Finance_OG-e34f1b29-1920w.png	(from https://www.fastfriendlyrepair.com/financing)
06:35:28	73027/73027	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Aug%202025%2023:35:15%20GMT	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/snap-financing-page-1920w.png	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/snap-financing-page-1920w.png	(from https://www.fastfriendlyrepair.com/financing)
06:35:28	41714/41714	---MCZ	200	added ('OK')	application/javascript	etag:W/%2273daad4953f9609a9f505ced27eb4b8f%22	https://static.elfsight.com/platform/platform.js	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/static.elfsight.com/platform/platform.js	(from https://www.fastfriendlyrepair.com/about)
06:35:29	78966/78966	---MCZ	200	added ('OK')	text/css	etag:W/%2216812a25f4da34ddc0be71e0d463cd7b%22	https://irp.cdn-website.com/WIDGET_CSS/337e58a50b4156d1fc44eff9c88418bf.css	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/irp.cdn-website.com/WIDGET_CSS/337e58a50b4156d1fc44eff9c88418bf.css	(from https://www.fastfriendlyrepair.com/join-the-team)
06:35:29	235026/235026	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Aug%202025%2023:35:17%20GMT	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/AdobeStock_173089870-1026h.jpeg	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/AdobeStock_173089870-1026h.jpg	(from https://www.fastfriendlyrepair.com/contact)
06:35:29	217204/217204	---MCZ	200	added ('OK')	text/css	etag:W/%2269fda5560be784b22e0870997196f909%22	https://static.cdn-website.com/mnlt/production/5732/_dm/s/rt/dist/css/d-css-runtime-desktop-one-package-structured-global.min.css	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/static.cdn-website.com/mnlt/production/5732/_dm/s/rt/dist/css/d-css-runtime-desktop-one-package-structured-global.min.css	(from https://www.fastfriendlyrepair.com/service-list/brakes)
06:35:29	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Aug%202025%2010:35:30%20GMT	https://www.fastfriendlyrepair.com/service-list/path=/	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/www.fastfriendlyrepair.com/service-list/path=/index.html	(from https://www.fastfriendlyrepair.com/service-list/diesel-engine)
06:35:30	327787/327787	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9ec17796839be9a26954dce3b44336%22	https://static.cdn-website.com/mnlt/production/5732/_dm/s/rt/dist/scripts/d-js-one-runtime-unified-desktop.min.js	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/static.cdn-website.com/mnlt/production/5732/_dm/s/rt/dist/scripts/d-js-one-runtime-unified-desktop.min.js	(from https://www.fastfriendlyrepair.com/service-list/brakes)
06:35:30	16088/16088	---MCZ	200	added ('OK')	application/javascript	etag:W/%228ece2bda4e2e485c7051c2b671da3c42%22	https://static.cdn-website.com/mnlt/production/5732/_dm/s/rt/dist/scripts/d-js-jquery-migrate.min.js	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/static.cdn-website.com/mnlt/production/5732/_dm/s/rt/dist/scripts/d-js-jquery-migrate.min.js	(from https://www.fastfriendlyrepair.com/service-list/brakes)
06:35:30	547/547	---M--	200	added ('OK')	image/png	etag:%22e3f799c6dec9af194c86decdf7392405%22	https://irp.cdn-website.com/_dm/s/rt/scripts/vendor/photoswipe4/icons/default-skin.png	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/irp.cdn-website.com/_dm/s/rt/scripts/vendor/photoswipe4/icons/default-skin.png	(from https://irp.cdn-website.com/WIDGET_CSS/047205a521e4447bedbe9984fbcb8c3a.css)
06:35:30	866/866	---M--	200	added ('OK')	image/gif	etag:%22e34aafbb485a96eaf2a789b2bf3af6fe%22	https://irp.cdn-website.com/_dm/s/rt/scripts/vendor/photoswipe4/icons/preloader.gif	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/irp.cdn-website.com/_dm/s/rt/scripts/vendor/photoswipe4/icons/preloader.gif	(from https://irp.cdn-website.com/WIDGET_CSS/047205a521e4447bedbe9984fbcb8c3a.css)
06:35:30	3050/3050	---M--	200	added ('OK')	image/png	etag:%22a24ef6125bb6b7930befd5f5dcf7297f%22	https://irp.cdn-website.com/_dm/s/rt/scripts/vendor/photoSwipe/icons@2x.png	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/irp.cdn-website.com/_dm/s/rt/scripts/vendor/photoSwipe/icons@2x.png	(from https://irp.cdn-website.com/WIDGET_CSS/047205a521e4447bedbe9984fbcb8c3a.css)
06:35:31	2897/2897	---M--	200	added ('OK')	image/gif	etag:%222fad65e539d065f587643289a74aa1a2%22	https://dd-cdn.multiscreensite.com/runtime-img/galleryLoader.gif	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/dd-cdn.multiscreensite.com/runtime-img/galleryLoader.gif	(from https://irp.cdn-website.com/WIDGET_CSS/047205a521e4447bedbe9984fbcb8c3a.css)
06:35:31	344782/344782	---M--	200	added ('OK')	image/jpeg	etag:%227a4b07f9e2907daa902a3b8cf01e706e%22	https://dp-cdn.multiscreensite.com/bfsImages/sunset-hair.jpg	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/dp-cdn.multiscreensite.com/bfsImages/sunset-hair.jpg	(from https://irp.cdn-website.com/8d8e069d/files/8d8e069d_withFlex_1.min.css?v=56)
06:35:32	656673/656673	---M--	200	added ('OK')	image/png	etag:%2239fc681df7adfe3a02b9ae1ed708393c%22	https://lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/Screenshot-2023-07-24-110452-1920w.png	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/lirp.cdn-website.com/8d8e069d/dms3rep/multi/opt/Screenshot-2023-07-24-110452-1920w.png	(from https://irp.cdn-website.com/8d8e069d/files/8d8e069d_home_withFlex_1.min.css?v=56)
06:35:32	81518/81518	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Aug%202025%2010:35:32%20GMT	https://www.fastfriendlyrepair.com/path=	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/www.fastfriendlyrepair.com/path=.c3.delayed	(from https://www.fastfriendlyrepair.com/path=/)
06:35:32	81518/81518	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Aug%202025%2010:35:33%20GMT	https://www.fastfriendlyrepair.com/signals/config	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/www.fastfriendlyrepair.com/signals/config.c4.delayed	(from https://www.fastfriendlyrepair.com/signals/config/)
06:35:33	81518/81518	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Aug%202025%2010:35:33%20GMT	https://www.fastfriendlyrepair.com/signals/plugins	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/www.fastfriendlyrepair.com/signals/plugins.c5.delayed	(from https://www.fastfriendlyrepair.com/signals/plugins/)
06:35:33	81518/81518	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Aug%202025%2010:35:34%20GMT	https://www.fastfriendlyrepair.com/schema.org	C:/Users/xurst/Downloads/test%20trucking%20website%20or%20sum/FastFriendlyClone/www.fastfriendlyrepair.com/schema.c6.delayed	(from https://www.fastfriendlyrepair.com/schema.org/)
